 Values from hb2.mt2.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              5.0000000E+06  2.4052246E+07  3.5700075E+06
              4.0000000E+06  3.4782874E+07  6.5586700E+06
              3.0000000E+06  3.3125199E+07  3.6172560E+06
              2.5000000E+06  6.8497047E+07  6.4816574E+06
              2.0000000E+06  5.2782838E+07  7.3062471E+06
              1.6600000E+06  3.9880115E+07  1.1147290E+07
              1.3300000E+06  4.4949641E+07  5.0645239E+06
              1.0000000E+06  3.2371433E+07  5.7358493E+06
              8.0000000E+05  4.1799883E+07  7.1897367E+06
              6.0000000E+05  1.1066693E+08  1.2997593E+07
              4.0000000E+05  7.8876203E+07  1.0997979E+07
              3.0000000E+05  1.3709208E+08  1.9997234E+07
              2.0000000E+05  2.2661615E+08  3.7007195E+07
              1.0000000E+05  7.5831053E+07  1.9036277E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             1.8354237E+03  1.3200446E+02

         17      1      1      2.8705000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  0.0000000E+00  0.0000000E+00
              1.0000000E+07  1.0362784E+06  5.2786329E+05
              8.0000000E+06  1.2317082E+07  2.5757723E+06
              6.5000000E+06  1.7322964E+07  3.8477267E+06
              5.0000000E+06  1.8642471E+07  3.6934186E+06
              4.0000000E+06  2.9681377E+07  4.5827694E+06
              3.0000000E+06  2.8169888E+07  3.7616319E+06
              2.5000000E+06  4.9494631E+07  5.6715051E+06
              2.0000000E+06  4.3057212E+07  6.1000341E+06
              1.6600000E+06  2.6431522E+07  4.7595607E+06
              1.3300000E+06  3.3736271E+07  5.5677445E+06
              1.0000000E+06  2.8631547E+07  4.6678802E+06
              8.0000000E+05  3.0505910E+07  4.9715772E+06
              6.0000000E+05  6.4241452E+07  6.8345217E+06
              4.0000000E+05  6.3596422E+07  1.1465322E+07
              3.0000000E+05  1.0294596E+08  1.2640015E+07
              2.0000000E+05  1.6893355E+08  2.9924828E+07
              1.0000000E+05  7.9223876E+07  3.6268075E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             1.3817763E+03  9.6841010E+01

         18      1      1      2.9075000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  0.0000000E+00  0.0000000E+00
              1.0000000E+07  1.0574611E+06  5.2862399E+05
              8.0000000E+06  7.7602121E+06  1.5568575E+06
              6.5000000E+06  1.7339249E+07  4.0140480E+06
              5.0000000E+06  1.4737795E+07  2.8413394E+06
              4.0000000E+06  2.1785124E+07  3.2762702E+06
              3.0000000E+06  1.9374257E+07  3.7228380E+06
              2.5000000E+06  3.5741692E+07  3.9436029E+06
              2.0000000E+06  3.5242000E+07  5.9438795E+06
              1.6600000E+06  2.1576875E+07  3.7472661E+06
              1.3300000E+06  2.3867095E+07  4.0817632E+06
              1.0000000E+06  2.3079952E+07  6.8351448E+06
              8.0000000E+05  2.6828450E+07  5.7708539E+06
              6.0000000E+05  5.4975242E+07  8.0170125E+06
              4.0000000E+05  4.3373674E+07  8.9769008E+06
              3.0000000E+05  6.7716959E+07  1.4094750E+07
              2.0000000E+05  1.0114710E+08  1.4915816E+07
              1.0000000E+05  5.4835853E+07  1.6083107E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             1.0493216E+03  9.4096909E+01

         19      1      1      2.9445000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  0.0000000E+00  0.0000000E+00
              1.0000000E+07  7.5938155E+05  4.6266343E+05
              8.0000000E+06  5.6644744E+06  1.0245034E+06
              6.5000000E+06  1.4106249E+07  3.6478339E+06
              5.0000000E+06  9.9246568E+06  1.7330204E+06
              4.0000000E+06  1.4638651E+07  1.6402755E+06
              3.0000000E+06  1.2666805E+07  2.2305614E+06
              2.5000000E+06  3.2580676E+07  4.1069237E+06
