type,rPos,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,247.2,2035.1791,1300.2527,1352.4586,1139.4386,1653.1578,1989.5358,2066.5535,1104.0469,1485.9502,963.1508,1747.7386,2167.6716,1352.3101,1144.0195,845.53097,1709.7115,1741.0077,1249.2521,1398.2695,1021.0832,4814.99,1283.3588,1234.4468,1691.3832,979.33293,2074.7392,1539.9665,1138.3028,1921.2987,830.95242,2130.1167,2234.1356,2150.5696,1473.72,1054.7474,1616.4563,1599.113,1318.6321,2160.1225,691.41487,2727.8765,1481.38,1296.7659,1720.7509,1001.1617,2910.0753,1438.9083,1020.2301,1099.6535,942.22403,1364.7393,1406.8869,1216.198,1071.0312,818.82374,2707.0144,2304.512,1326.8234,851.07528,966.63522,1297.981,1592.7624,3301.8879,1368.3709,1100.3735,1782.4026,1307.4729,1245.5132,1628.3915,917.47343,1538.2508,1420.0326,1168.0014,583.10695,789.25207,2922.3499,1353.7121,1200.8181,1151.9003,648.56876,2697.2498,2279.3442,1351.8025,735.19046,855.96027,1865.7474,1449.165,1235.0383,1027.8417,791.88524,1349.4204,1434.0426,1851.4822,1207.9841,1338.2749,1828.8242,2565.2032,1133.1283,765.5007,771.06849,1838.4031,1454.0262,1799.0093,1018.4073,886.44808,1366.682,1195.9235,990.70945,860.03128,516.68645,1839.687,1988.3203,1190.8236,896.13973,830.71499,1284.3479,1593.4033,1303.8806,839.67332,637.66235,1745.8304,1159.6126,913.45058,852.81179,739.68261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,250.4,1441.0399,1282.3501,1251.4753,1165.3223,1334.8715,1068.9676,1396.3486,961.38861,1194.3423,656.21729,1567.269,2081.6096,853.62767,743.37868,804.74263,1215.701,1399.9477,1069.7698,989.11824,895.4982,3455.4288,876.92844,1062.7473,1288.2544,667.18504,2045.5199,1666.1591,973.47624,1235.9471,803.09068,1471.5585,1788.7561,1713.3515,1232.6064,774.06876,1424.0637,1305.4289,923.58926,1498.2597,701.59864,2211.0364,1170.8829,1125.4058,1329.6286,621.91822,2366.3832,1281.371,1012.1722,978.79904,689.26604,1596.7648,1116.4039,961.96427,972.27081,843.33228,2202.5312,1775.9004,1177.4513,688.32289,635.31471,1528.4754,1420.9958,1968.2412,1109.5077,805.54881,1476.9391,904.83485,885.94517,1190.1414,697.06322,1740.8732,1202.6185,675.00134,740.97292,552.61921,2450.144,1306.743,1247.1445,824.17168,454.98437,1855.9912,1598.2441,1183.7905,884.90057,750.95212,1545.5903,1293.4093,826.22351,879.66781,691.02288,1324.0751,1104.1106,1149.7139,783.20265,1115.5302,1382.8383,1915.991,954.07065,692.49344,571.1854,1962.0411,1463.8991,1376.8952,814.91096,570.07228,1599.1615,931.98588,1049.7661,759.86164,489.54189,1537.1889,1300.9995,955.06059,772.86719,630.01279,984.79732,1762.4921,888.96385,755.00752,422.27954,1666.8231,868.84277,711.66569,628.91512,589.01603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,253.6,990.31764,718.70913,1095.3587,881.82774,1106.7943,981.48589,1281.9315,940.34853,1014.0633,497.69172,1428.2214,1731.7482,967.03069,633.80237,604.87347,1351.22,1099.5341,799.60235,691.20061,687.68956,2186.554,966.6787,742.68134,813.23205,478.73605,1790.1444,1275.7959,805.14483,906.06871,671.27985,1220.1819,1584.0436,1196.0385,1029.2792,695.30649,994.42587,1082.4113,596.41493,947.87284,648.31035,1976.1949,841.53576,1056.0752,1076.9131,572.79268,1952.5381,1157.736,744.4044,647.06217,625.32815,1032.9092,1134.4537,846.87236,633.01045,678.88122,1307.7975,1387.877,1112.5429,689.82154,673.32816,1672.1822,971.33955,1570.5321,982.06548,767.12395,995.44267,708.56956,906.51628,968.68693,530.15514,1209.387,863.51451,718.1418,370.19215,397.25534,2085.1952,874.86477,1432.2078,706.37073,569.30151,1322.9461,1260.7506,963.99693,962.9306,682.80521,980.88345,1143.8779,595.13566,912.68492,584.40306,966.25548,843.38085,969.62355,637.9712,885.06967,1083.6221,1585.7675,732.29116,598.2472,600.12851,1218.3844,1040.5104,1240.731,680.0241,466.0579,1378.284,981.36899,778.79474,612.84844,443.1498,1286.7776,884.95408,939.11701,600.74051,492.90049,992.79122,1274.4756,706.19643,634.16903,444.61464,1178.0661,726.16171,590.92877,567.33791,557.96537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,256.8,917.47152,750.0697,907.76414,845.78228,912.12129,770.68701,943.24864,805.61105,805.10163,405.35471,1055.9018,1231.0301,778.66011,452.72953,460.5826,950.56085,1170.8929,573.4464,524.76178,525.36961,1654.7771,631.99438,647.76573,546.99088,429.70336,1326.5652,926.36238,621.70544,802.56361,485.51022,1071.7265,1531.5443,987.45221,903.8038,466.57319,994.69669,1063.4792,590.88153,618.85614,584.9408,1842.4523,870.08279,852.13118,715.88563,529.81879,1218.0694,922.46977,721.17572,583.62351,439.37292,848.41654,861.74136,767.83308,644.52728,556.45693,1040.2132,945.62154,932.26452,516.76295,444.37035,1065.6553,1051.9473,1531.1704,719.78272,548.21369,797.4443,731.06921,747.27316,782.53596,441.87764,1069.2903,545.99412,473.58051,337.60343,414.82369,1901.9282,698.00467,722.93581,698.55794,560.3828,1286.5253,741.93861,921.63922,659.72449,567.15869,834.03871,634.31362,459.19651,585.25727,504.6952,662.42571,528.70037,800.46193,507.43379,687.78811,990.64998,1241.0415,737.05998,458.78235,395.85853,1371.9209,816.41175,887.18053,560.93034,568.09156,1035.5349,1056.9559,703.16706,477.82076,578.69723,1333.391,792.90526,813.36983,411.30545,459.33441,790.14576,1158.7745,694.27418,446.26118,387.67103,1080.9158,351.65453,507.02775,442.03656,417.12142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,260,709.28564,771.96194,751.01943,686.62997,760.10296,844.2046,752.72038,646.79259,630.22746,381.86893,730.32193,761.84728,529.93735,429.16627,404.57285,857.8466,889.47621,377.15334,421.25513,445.24617,1388.3704,659.49695,349.5331,457.02533,310.50579,941.89303,712.54186,581.5881,755.13837,371.48086,973.19594,1057.3435,740.86142,734.19289,429.92435,518.53775,1216.6447,480.22112,563.93127,405.54663,1143.9576,901.88848,638.01842,708.23351,337.81813,891.97988,658.90443,517.83737,531.49728,323.77831,1053.7452,730.22199,810.48878,512.45409,456.56475,1012.0943,710.67216,908.72618,462.54929,311.9713,749.43828,816.49348,1250.8021,648.91129,385.19556,492.49255,520.32097,535.63461,445.3857,343.29776,934.58235,458.47166,417.5514,285.63805,390.27983,1186.7374,746.96271,656.30199,572.5022,564.91194,1052.4051,652.2225,1042.6617,376.48273,409.91088,825.39027,623.20215,499.67643,485.72701,357.16435,524.42121,547.21202,639.55954,376.18182,538.6572,779.46605,1122.5357,632.6,360.98649,239.19997,1312.8169,666.89823,711.11613,541.13298,453.31022,845.37515,686.08586,646.20061,353.97239,494.23606,804.03476,778.50371,593.90382,373.54934,311.58093,800.48387,880.12223,484.2481,411.62162,450.53666,892.98682,372.7414,394.61703,335.63952,337.07912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,263.2,718.38107,671.15492,672.64852,613.64988,614.61395,661.44254,692.09617,578.22284,491.48,296.84129,796.95755,595.33437,479.79327,392.04212,435.2163,819.62635,636.25249,380.65515,272.3335,249.42199,1168.3983,633.47252,303.61633,400.8126,215.06215,1073.0011,673.48331,495.22549,747.06073,304.92764,714.14939,559.91007,602.85008,684.50969,326.78525,551.24207,1033.8986,469.47559,487.32597,376.22292,813.42455,692.10144,469.53787,548.95612,235.6788,650.41556,492.86378,415.09314,381.0789,357.86481,1021.2226,584.26091,607.39961,488.54861,346.50031,890.58263,566.77422,807.03046,434.9678,362.5651,609.00531,712.89392,934.97784,603.9221,279.86828,626.61058,367.7053,500.78472,366.41009,338.4381,739.64927,391.78004,368.85998,237.40869,252.00636,919.19956,624.93186,574.12779,384.10852,386.25581,879.93817,672.41666,781.19327,386.36994,325.88831,624.6526,452.55703,401.58817,374.21436,318.18769,528.06592,440.03999,627.55936,238.10999,446.12601,503.66608,1035.7928,477.35288,282.93098,161.32326,1244.8373,675.73041,610.77269,556.85381,403.82812,844.46749,731.30837,580.57684,330.02676,455.39649,615.47176,658.77606,522.05482,321.28306,264.91988,665.6386,726.10761,391.62994,447.23222,370.92317,650.99477,335.92219,306.77485,253.7443,265.87976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,266.4,723.06315,692.15779,627.00794,368.87485,513.34851,674.76255,545.38117,395.85361,380.08762,227.45698,562.14164,472.94724,357.96278,303.41232,303.60383,556.01637,379.71999,341.0448,280.16559,228.32943,857.7229,430.35076,252.01138,265.10724,175.49054,811.70727,501.40991,419.81562,563.31301,291.34158,690.58813,459.3844,510.09784,452.71171,308.96972,464.39705,825.83932,466.9144,376.32957,283.13151,576.28424,389.30012,336.96274,320.40337,203.36608,435.70268,366.57684,258.88955,356.60522,248.29628,894.89027,706.114,433.34513,338.61815,293.21215,638.54344,334.31018,536.94136,326.88361,282.17938,646.90684,513.08052,933.57383,424.99592,280.13837,592.14986,352.79195,324.36891,248.46973,248.99203,529.45852,318.51571,384.23387,216.71257,227.60956,759.50254,605.25384,525.16764,317.30688,324.25078,558.92532,423.83107,724.15022,300.27194,222.65526,462.70861,409.21215,292.81457,315.79915,209.73622,573.5379,356.50718,442.97642,221.53461,350.64591,278.14824,718.31082,286.54998,208.9328,173.24445,966.99534,625.17489,505.03125,431.39758,286.90525,417.04283,622.71404,525.88484,315.88351,359.96568,488.35591,494.71395,363.65242,254.02566,215.19997,367.87693,657.4685,403.15319,270.7933,194.59773,463.49324,202.49106,216.82809,171.37769,215.44518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,269.6,734.33204,500.19457,609.49169,380.2278,413.29333,531.82082,530.82978,468.266,355.55313,209.06816,591.35003,382.01558,326.09715,222.19627,148.73404,440.27088,394.37596,307.25957,228.13886,169.83898,599.78437,295.58038,235.96617,227.1867,110.68833,607.56552,573.79226,364.52395,473.41655,308.32177,545.54584,299.21579,303.92055,350.75805,180.85323,442.84936,705.67217,325.7496,267.94283,221.48436,464.08836,264.34772,223.11185,191.44827,144.40074,342.86865,349.32208,189.95538,218.44484,167.65742,603.53824,643.18433,433.62762,276.19312,268.2465,433.71736,310.98987,528.51472,262.3855,226.31255,390.47908,394.48898,827.64114,306.30231,273.61256,508.69402,289.66767,240.87099,198.2942,159.64625,412.72076,242.30617,281.25669,258.21259,156.03836,520.45999,506.96137,443.10003,264.7987,275.97058,555.08733,336.3671,465.48163,221.60286,174.23093,455.87749,394.30699,253.69338,254.12708,206.33775,401.09967,295.22737,376.45354,178.92916,267.98259,299.00463,442.54802,260.76635,145.56737,141.33529,704.04619,596.03784,399.26135,365.39665,227.51573,385.36588,455.31107,382.39769,252.17258,301.27003,395.8594,359.20423,230.59743,217.16207,164.19716,340.97625,497.56168,302.99583,148.75445,118.22051,356.42545,232.26349,207.29535,114.24891,180.27678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,272.8,483.89212,337.74108,592.56245,325.10608,334.22266,408.24513,376.23308,337.35434,280.67621,148.19803,353.23124,371.80059,281.71624,244.0803,164.03308,286.3347,318.27082,218.51956,152.20218,138.83557,346.53615,208.93573,221.58767,186.14103,114.86239,535.56122,615.00946,310.32673,403.69703,204.45937,506.22445,234.63416,260.02666,291.52828,160.29397,371.24156,495.35012,260.5389,206.44236,152.76599,374.0138,208.43374,198.71259,145.91518,153.18428,292.70711,206.48664,184.25343,152.62528,115.28777,605.90771,424.1851,355.13424,261.62141,197.39582,515.57596,316.28313,409.08015,209.12606,143.84483,412.36861,341.29245,637.15548,211.73019,201.47313,423.30237,261.3589,257.69451,181.14603,121.23929,284.81941,178.06778,186.95046,138.12457,134.28427,562.43816,427.21805,344.29994,201.88354,211.38089,336.89987,290.17746,380.61115,171.88821,165.22572,398.10442,300.35877,285.39109,164.31588,177.20848,392.80274,226.63941,278.38189,162.04975,240.64737,275.97046,297.89813,211.31335,119.91837,102.76572,454.94729,569.43287,288.84887,289.96279,169.00031,423.77678,282.73551,298.04445,253.95891,247.41265,402.9261,339.01353,228.77867,178.60313,133.16607,389.55772,330.65392,206.96907,161.62942,106.21259,384.18734,139.66005,154.7758,89.627054,168.81709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,276,429.95002,261.53511,478.17679,242.89393,262.18563,375.32891,292.89574,319.39949,203.90313,132.10614,395.73078,277.68531,217.15499,204.88872,119.64776,228.15471,243.03292,190.3787,108.8163,110.41967,257.83553,176.87596,111.01965,112.89081,90.51906,584.9219,509.25618,228.35261,300.59215,208.76401,364.33433,201.41842,144.20487,230.7247,122.5413,285.23916,377.56434,231.37117,209.14625,153.16356,228.37493,153.85546,164.42369,217.02286,114.16282,215.34209,169.08371,114.58877,125.7437,82.639047,481.11606,404.46892,309.61168,212.91344,154.48212,469.75353,177.25831,328.38553,199.92437,136.29101,305.17434,260.19733,478.6035,171.49544,140.48291,365.62361,206.8174,180.86511,166.8931,104.93325,172.10412,177.01444,173.46989,97.505988,92.599092,444.85557,237.27315,255.30677,148.15129,186.40522,302.03633,239.66052,301.27851,149.67383,108.20673,369.86925,240.6245,193.82435,169.94822,117.30221,392.25585,233.34426,191.70145,109.37,154.96627,209.61728,223.72467,148.44614,104.35102,88.387723,344.06128,362.57509,275.86871,203.65263,168.4327,372.24581,220.58499,313.97549,211.64134,147.67686,231.53817,261.34282,219.08512,147.57506,99.911787,212.71965,274.04574,142.61569,132.09062,87.720662,223.39201,121.01629,153.55483,65.57621,151.99784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,279.2,276.90442,276.11901,358.13815,186.4107,211.71923,311.87317,234.56043,237.68851,161.39159,128.44612,249.37784,263.61968,241.71802,151.34165,108.39388,162.63802,195.55558,138.69535,64.783778,99.190234,224.40378,135.74552,93.730908,92.327987,70.627094,430.9884,283.10598,165.15251,194.15198,152.62804,281.83171,220.34949,195.09137,190.27028,113.86904,189.22511,302.8479,189.40745,154.99497,119.47155,206.9876,192.20825,123.6367,132.71694,92.91345,191.99078,110.79353,71.150902,86.439471,66.716478,392.44972,301.73991,362.78086,159.91287,119.4966,335.13347,174.87299,231.24082,154.9525,102.88153,255.29291,215.73505,353.04716,120.59095,102.5239,282.08266,194.01379,161.84832,117.7532,84.754212,141.7325,149.59392,146.43324,66.340337,68.98595,330.66982,279.26712,209.56675,143.20915,130.67584,267.92698,247.8544,276.24801,104.69953,103.65217,283.15597,167.06359,200.302,153.93839,113.57643,189.29695,150.31993,146.0999,87.563614,120.50695,201.52424,124.55512,131.88698,80.460626,57.381799,243.44826,257.31798,222.8147,165.23413,158.37368,272.05025,198.16783,208.6936,191.90317,141.5844,185.45114,221.41709,154.38914,122.99201,69.481118,194.8231,249.43496,127.69887,126.11713,52.142134,169.38102,100.92013,78.725553,62.611989,105.04456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,282.4,241.12574,223.30997,269.7821,165.2308,172.00058,334.13503,216.59979,174.08005,115.0788,89.185926,195.85824,166.23075,168.18082,117.32136,75.486739,145.82345,182.15957,94.240232,59.589995,74.472248,184.82589,100.07676,75.761443,83.643359,48.137313,311.25835,245.50678,158.63432,180.44497,115.32661,268.32432,217.03956,192.92072,181.56861,75.435436,215.10902,302.47374,115.54174,109.66448,98.745708,143.33537,216.15374,102.97137,86.641294,91.036107,172.99794,90.516997,61.061552,47.611018,77.502317,311.04604,281.41846,306.84487,169.6668,129.01857,305.81196,155.68636,159.92828,122.96692,101.2835,194.95891,172.38918,318.34199,106.83883,90.974096,241.95415,157.14049,120.41722,87.88181,58.095567,116.55826,80.095935,88.325514,63.256197,72.879779,394.68546,282.86324,181.59571,135.72957,101.18707,275.71494,223.0179,239.48207,118.14379,76.799029,192.90848,126.32566,138.02865,112.04976,88.643814,106.76591,111.49656,102.39734,72.854381,92.82984,148.03376,92.733123,96.608814,62.817012,47.841844,223.26072,275.97932,186.50504,129.73827,135.94407,337.5387,200.28954,137.91988,180.27111,133.70562,235.31034,210.55526,136.26377,93.802273,73.761041,137.83009,152.90959,81.396024,71.516651,46.157053,138.0904,91.953354,63.961471,50.821412,74.083847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,285.6,149.35777,183.08469,179.072,149.41223,154.47993,206.82027,156.91645,136.62984,111.61866,71.386666,167.50967,149.43341,132.65675,118.74496,49.325692,123.94558,143.5083,81.840891,54.994542,48.726396,126.51502,67.769862,63.163168,56.782369,34.007069,264.43043,203.656,115.64346,125.8278,89.610872,214.73794,183.7388,159.13082,158.6554,77.281153,184.88339,204.16875,96.712439,77.299161,73.88786,112.31543,188.34677,88.465026,58.190132,60.910069,148.47473,83.754803,54.978824,24.354665,50.161287,256.29474,250.2001,217.98807,132.86585,126.5226,197.94655,124.13286,133.52764,126.3904,87.10238,134.76219,141.85375,280.44143,97.466784,74.368751,195.08672,125.53518,97.343638,64.419268,66.181304,90.960538,58.176522,70.183741,38.583329,43.521621,179.5423,233.84454,165.21655,136.16966,90.660755,245.27688,163.84105,191.474,102.87588,64.662321,154.52104,118.29869,93.159508,98.698883,59.506096,90.110815,90.720289,99.775189,47.221193,74.573152,88.431735,79.876874,79.526447,53.188307,35.165799,180.82364,177.18861,144.75688,134.76203,107.76496,290.68283,193.49163,107.18236,117.32139,108.60313,167.32802,141.84637,102.6377,65.761024,56.248596,104.99116,112.72409,73.964456,58.086637,56.027901,106.88128,80.238785,54.269299,30.213365,47.937517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,288.8,160.65581,126.33368,164.55643,119.91986,103.76579,189.39176,132.83858,100.23702,91.730498,56.609042,113.62105,130.66322,68.987049,102.29686,37.380755,94.417199,100.99486,64.998861,40.258964,46.311983,88.403014,75.417783,47.468125,46.207358,20.974575,271.59221,178.7251,88.007919,121.72563,72.77292,146.97741,154.90542,145.13393,112.14035,61.856873,164.22153,211.08059,78.79777,58.206064,48.469584,81.445462,123.46199,64.874608,51.49924,37.570126,123.90392,64.848997,65.576368,37.535034,38.836034,206.17034,199.4393,166.21866,86.800293,90.786662,163.0623,114.74427,110.93066,149.00655,77.747921,137.04599,115.46368,222.97177,80.309808,57.778796,135.30868,122.07934,87.088757,56.104377,57.189465,61.008929,51.738039,59.978761,35.476003,30.899325,126.59623,205.23544,102.29951,112.50887,79.47749,215.44295,163.31649,161.39716,77.999213,55.702581,112.06534,97.008269,83.791191,68.291465,48.402341,102.88716,72.920077,62.91503,34.943945,55.22147,61.113864,59.011201,55.556046,42.444008,30.871717,242.72574,154.22613,121.06907,102.86686,75.705769,209.82189,152.60731,95.089089,73.859178,87.453122,130.45192,120.69667,64.314725,56.465344,43.712596,68.003908,86.040357,72.371677,43.006329,42.102518,70.132399,69.292258,56.848222,33.524107,35.301259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,292,204.46611,120.39184,148.8795,92.698617,98.452229,133.1959,109.78391,104.3733,77.960653,45.463237,131.18637,95.287606,64.027131,83.003616,26.466709,81.306455,70.144932,38.696785,27.981949,43.893893,63.958498,47.946732,25.796799,30.076937,18.493245,180.40586,170.93712,97.060989,90.052449,81.864792,131.88837,89.453784,99.260489,83.842789,50.996202,139.94631,138.09064,64.512913,56.408515,34.509393,64.323069,90.665251,41.981897,44.471466,33.507031,131.66562,51.493221,50.702714,26.846708,28.480287,163.3055,159.99254,177.01988,70.685436,61.228225,160.37845,73.17998,90.484751,99.187988,66.389976,121.60236,68.657854,161.21515,63.231809,40.260402,78.65822,81.43484,54.384591,40.446385,43.812351,54.21048,47.757356,33.009712,34.005604,22.559113,154.51933,147.60895,73.109511,112.24888,70.863704,194.73682,115.86121,139.38783,70.668133,53.388276,76.316268,111.27806,74.652026,64.350048,40.522545,65.317036,69.901457,40.84156,28.143023,45.991764,59.695472,37.465166,44.718321,38.523878,30.688249,151.95526,127.16582,107.42342,88.946707,54.021011,185.09728,128.36905,86.284505,46.091311,56.55459,95.767264,103.24608,50.922418,53.449448,31.688089,73.507737,63.362916,56.85675,33.284313,41.071952,59.757537,56.858577,34.970058,28.595517,30.703987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,295.2,133.84437,84.685992,104.17681,76.647116,79.639553,108.38443,84.917827,98.107275,67.810401,35.194995,71.799448,96.647251,47.019915,61.007093,26.249661,79.977964,57.462349,39.062921,25.308721,43.809163,50.843041,30.958664,22.663764,26.369915,13.56778,159.00827,162.22805,70.38205,72.243698,70.807117,110.21474,113.42752,97.763398,70.49394,46.918983,84.777844,108.14362,47.740638,41.460683,27.599002,50.201974,68.716808,35.785682,30.738306,25.652049,68.049994,30.153888,44.426055,21.668299,19.839997,134.12681,147.25351,158.53654,76.262792,61.437288,126.27078,67.795915,92.348362,71.976236,72.556221,90.444105,50.968433,120.25138,48.512097,28.36283,49.372718,58.553555,56.477341,32.39516,24.482422,41.174304,35.333295,32.44103,21.168791,18.90155,125.95947,90.236824,61.505309,62.154239,65.204427,132.09589,81.019389,89.163611,44.638022,33.75874,74.795012,110.95831,58.079473,44.767193,33.055276,57.831414,82.07454,29.167832,20.894078,31.847149,36.356705,38.499297,38.324676,24.244608,16.654604,130.19372,110.37596,82.388128,62.740372,62.479025,157.38046,107.19482,98.201626,57.374702,55.555016,66.90506,91.187417,31.718018,32.204621,32.730736,59.970172,44.30622,41.257669,24.459389,29.26192,55.404223,37.854734,26.570755,23.956206,35.112578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxPradialErr,298.4,113.21912,72.801173,82.343585,45.666249,67.269652,91.233361,57.950332,69.854923,45.342359,37.370537,64.31204,57.070899,34.40386,44.160364,24.194533,44.970154,43.33407,22.547959,17.323981,35.505522,45.386553,19.651232,16.682176,21.082988,14.996848,144.04167,136.33399,57.12479,64.625272,60.914991,102.7681,108.86866,64.633225,36.198603,36.72936,55.658701,90.157301,36.229057,34.527531,28.639705,44.076119,44.780187,36.273671,26.688876,21.690869,51.765989,25.104958,30.761389,12.753062,17.727372,85.153767,118.54674,109.41879,68.343058,49.430387,118.57128,60.805998,60.685373,59.117353,48.20942,85.84458,40.659326,94.78202,36.622674,31.078853,33.607395,41.385186,40.744773,28.315607,14.820382,28.671677,29.257668,28.895605,16.50433,17.541539,121.2381,98.713057,48.20651,44.009006,95.483628,133.13267,71.92662,67.659109,44.568585,25.25061,56.877673,82.355657,57.686157,34.265571,25.551437,38.520596,62.4133,19.761642,14.145008,24.342961,35.490475,34.907265,26.472159,19.662823,14.795374,109.59297,96.876306,59.005911,74.121197,54.435183,110.75064,72.323516,69.268227,64.208484,53.075234,61.101908,72.16136,29.873069,29.058463,27.187684,52.990769,38.670016,28.830761,17.319147,17.463928,48.086994,25.861164,21.376508,28.413306,23.600732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
