 Values from hb2.mt1.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              2.4700000E+06  1.1710016E+07  2.2972529E+06
              2.3700000E+06  3.4556429E+06  1.3419859E+06
              2.3500000E+06  1.9614945E+07  3.6919320E+06
              2.2300000E+06  3.6155721E+07  3.3603421E+06
              1.9200000E+06  3.8587411E+07  4.2739362E+06
              1.6500000E+06  5.2644708E+07  4.6734908E+06
              1.3500000E+06  8.5144254E+07  8.6783538E+06
              1.0000000E+06  5.5514319E+07  5.9830012E+06
              8.2100000E+05  5.4929538E+07  6.0307092E+06
              7.4300000E+05  1.4952939E+08  1.1906622E+07
              6.0800000E+05  1.5801810E+08  1.1827079E+07
              4.9800000E+05  1.3208816E+08  1.1284104E+07
              3.6900000E+05  1.3208100E+08  1.1375539E+07
              2.9700000E+05  3.2566677E+08  2.4021561E+07
              1.8300000E+05  3.8122204E+08  2.4105644E+07
              1.1100000E+05  7.6103198E+07  8.3541993E+06
              1.0000000E+05  2.7226735E+08  2.5339402E+07
              6.7400000E+04  3.4762102E+08  3.3136861E+07
              4.0900000E+04  1.6879527E+08  1.6200905E+07
              3.1800000E+04  1.2100723E+08  1.7336896E+07
              2.6100000E+04  4.6242099E+07  9.4988493E+06
              2.4200000E+04  5.8466800E+07  1.2415228E+07
              2.1900000E+04  2.3498966E+08  2.4662303E+07
              1.5000000E+04  4.8306897E+08  3.0228088E+07
              7.1000000E+03  4.7648288E+08  3.9752540E+07
              3.3600000E+03  5.2680586E+08  5.2401901E+07
              1.5900000E+03  9.6780985E+08  6.4142304E+07
              4.5400000E+02  5.6822103E+08  4.0202705E+07
              2.1400000E+02  4.7789794E+08  3.9341130E+07
              1.0100000E+02  8.1254931E+08  3.9312543E+07
              3.7300000E+01  1.0246516E+09  6.4794722E+07
              1.0700000E+01  6.2538945E+08  4.4492891E+07
              5.0400000E+00  8.7245192E+08  5.1874678E+07
              1.8600000E+00  6.5671034E+08  5.4352903E+07
              8.7600000E-01  7.2510251E+08  5.5433272E+07
              4.1400000E-01  3.1352492E+09  1.2082290E+08
              1.0000000E-01  1.4324231E+10  5.0231727E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             1.7843100E+09  8.8610995E+07

          6      1      1      2.4635000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  2.3670703E+05  2.3071348E+05
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  3.7802574E+05  3.6845392E+05
              1.0000000E+07  6.1025222E+04  5.9480029E+04
              8.6100000E+06  1.2409553E+06  7.0157124E+05
              7.4100000E+06  3.9865371E+06  1.1640186E+06
              6.0700000E+06  8.6008164E+06  1.7469801E+06
              4.9700000E+06  1.3669755E+07  1.8695142E+06
              3.6800000E+06  6.1332428E+06  1.0987980E+06
              3.0100000E+06  8.1863714E+06  1.5507554E+06
              2.7300000E+06  9.3010323E+06  1.1963451E+06
              2.4700000E+06  9.7405081E+06  1.6920036E+06
              2.3700000E+06  2.7660013E+06  1.1646542E+06
              2.3500000E+06  1.5169563E+07  2.7855647E+06
              2.2300000E+06  2.4758899E+07  3.1285924E+06
              1.9200000E+06  2.3421965E+07  2.4314989E+06
              1.6500000E+06  3.6871744E+07  3.1025584E+06
              1.3500000E+06  5.1552478E+07  4.7953251E+06
              1.0000000E+06  3.8479337E+07  4.3549019E+06
              8.2100000E+05  3.4021060E+07  3.1576590E+06
              7.4300000E+05  8.0393589E+07  5.6206093E+06
              6.0800000E+05  1.0442313E+08  7.2150575E+06
              4.9800000E+05  8.3879282E+07  5.5262784E+06
              3.6900000E+05  7.4143641E+07  6.9080988E+06
              2.9700000E+05  1.9825757E+08  1.5929839E+07
              1.8300000E+05  2.0868202E+08  1.4390278E+07
              1.1100000E+05  4.1148300E+07  6.4803203E+06
              1.0000000E+05  1.5795211E+08  1.8194374E+07
              6.7400000E+04  2.0487942E+08  1.3548381E+07
              4.0900000E+04  9.8234085E+07  1.6666009E+07
              3.1800000E+04  8.4574414E+07  1.1090007E+07
              2.6100000E+04  3.0870723E+07  5.7576550E+06
              2.4200000E+04  2.6282194E+07  4.8491179E+06
              2.1900000E+04  1.2296636E+08  2.0826069E+07
              1.5000000E+04  2.6915199E+08  2.9280055E+07
              7.1000000E+03  2.8644115E+08  3.0399673E+07
              3.3600000E+03  2.7619557E+08  3.6542906E+07
              1.5900000E+03  5.4633284E+08  4.0133644E+07
              4.5400000E+02  3.0895701E+08  2.8973437E+07
              2.1400000E+02  3.3208956E+08  4.6693385E+07
              1.0100000E+02  5.5991633E+08  5.7824975E+07
              3.7300000E+01  7.9032218E+08  5.6762385E+07
              1.0700000E+01  4.0944478E+08  3.8548339E+07
              5.0400000E+00  5.5949454E+08  3.4615460E+07
              1.8600000E+00  5.6369947E+08  4.5894885E+07
              8.7600000E-01  5.6384153E+08  3.9567445E+07
              4.1400000E-01  2.5624092E+09  1.0705091E+08
              1.0000000E-01  1.2274596E+10  4.1165145E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             1.0795036E+09  4.6298259E+07

          7      1      1      2.5005000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  8.2368743E+04  8.0283120E+04
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  1.6031244E+05  1.5625324E+05
              1.0000000E+07  6.0066820E+04  5.8545894E+04
              8.6100000E+06  6.3960394E+05  3.3408626E+05
              7.4100000E+06  3.3466762E+06  1.0186573E+06
              6.0700000E+06  5.3739036E+06  1.5370643E+06
              4.9700000E+06  6.8451771E+06  1.1220129E+06
              3.6800000E+06  4.7753110E+06  7.1827592E+05
              3.0100000E+06  6.2115438E+06  1.4508337E+06
