type,rPos,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240
maxPradialErr,240.8,1651.7748,1600.5015,1361.9413,1380.3126,1578.5275,2653.6637,2571.0765,1829.5887,1206.6469,1413.733,2871.6666,1804.426,1716.0712,1293.9845,2576.8638,2580.274,2787.4768,1209.0269,1872.8044,2749.6043,1944.6334,1683.5966,2601.4943,1588.2964,1931.5023,3415.7612,1455.5296,1753.7865,2405.087,1167.7317,3237.2667,1012.6038,2087.1729,2742.3138,2070.2409,1995.5098,1666.1331,2020.5952,1913.3073,2179.5869,1645.1888,1471.9413,1351.1696,1975.614,2018.2229,2654.1048,2134.8898,1389.9087,2150.1675,2429.428,1508.746,1946.6047,5988.8052,2839.8042,1421.1276,1881.0542,2878.4509,2358.349,1338.7992,1577.0242,1620.3658,1630.6079,2210.6374,1058.0726,2220.4211,3140.6297,1682.753,1599.8014,2107.817,2058.6115,1099.5684,1529.266,3622.2438,2435.8941,1880.485,2808.0987,2594.9156,2099.124,3527.2176,2458.859,2454.0997,3617.5862,1689.8495,1462.7741,1781.3286,1570.2047,2774.3118,2344.8534,1572.8199,1936.9493,1762.4587,3825.4288,1322.8991,2353.942,1620.5686,1623.4287,1495.7075,1806.137,1635.2664,1507.4782,1393.0618,1925.782,2190.1663,1822.3327,2606.0753,1715.1134,1168.1442,1882.9617,1303.4902,5307.6945,2195.0887,1502.1675,2866.7313,3312.2216,1893.7051,1773.7507,2105.3832,1592.6231,3234.2076,2409.8575,1323.6104,2792.2683,2149.3236,1755.6757,1521.4077,3106.2713,2334.1154,1684.3669,1174.1658,1239.4756,1181.4104,3512.7894,2068.8774,1654.7692,3127.1407,1894.4164,2122.355,1838.3574,2383.8942,2462.2619,1108.7542,1042.2472,2994.0654,1909.2044,2185.1726,1331.1351,1201.9077,3358.4919,4197.6127,1389.6112,2325.0068,1633.248,2671.158,2118.9856,3504.337,2056.9541,1456.8998,2906.6547,1332.4835,2156.7717,2495.9616,2005.5375,1815.8828,3058.8846,1561.4071,1802.8405,2340.4369,3407.1526,1612.1987,2446.7569,2062.4513,1945.5949,2061.5827,1993.8624,2227.5761,2253.3451,1767.2938,3173.4415,2269.9231,1955.8627,1319.4899,1734.1512,1483.0545,2933.3741,1490.9554,1603.1922,2915.0924,1576.7652,2514.2511,1735.7287,1529.9366,2075.3466,4444.6361,1754.0845,2550.8178,2167.5407,2165.8913,2035.0033,2656.8496,2109.6883,1618.7202,1641.0543,941.92324,1641.4584,2186.8604,2358.1944,2127.03,1541.207,2674.916,1828.6636,1451.4228,1579.6825,2256.3469,2317.8615,5862.2197,4052.1765,2173.686,2439.7494,1922.9583,5936.5118,1131.1846,1924.5755,1177.3209,1888.0068,1935.4634,1462.1351,1559.9426,1512.936,2733.5011,4421.9104,2597.8923,1583.5789,1982.1965,2248.2443,1444.4951,3900.6764,2335.5742,2684.5858,2376.8358,1799.2733
maxPradialErr,244,1696.7951,1644.0742,1010.5031,954.77805,1193.9148,1908.807,2299.7645,1048.5462,1050.0782,2189.0238,2267.4488,1738.6449,1311.9113,832.73497,2284.4398,1534.5182,1941.2383,669.45957,1490.0217,1978.4706,1787.4005,1330.5699,2273.32,1282.6903,1417.3583,2860.6337,1331.4356,921.50856,1863.2128,1132.1754,2462.1158,804.07253,1716.7136,2452.8429,1652.6511,1499.2509,1367.1572,1571.2839,1587.6822,1730.6342,1419.9194,988.30156,784.36244,1617.8465,1577.0418,1833.2541,1591.0854,1408.1985,1725.9616,1784.2094,1304.238,1449.9856,4323.4172,2106.5711,985.89068,1621.6348,2449.114,1498.3154,1000.0004,1595.4756,1455.2499,1171.7975,1730.2951,789.80526,1560.5296,3174.9159,1218.5246,1386.2968,1958.9783,1473.3125,813.96073,1268.8476,3020.575,2038.309,1469.4364,2163.22,1517.7587,2130.2865,3140.9429,2493.2952,1763.6218,2283.0072,2070.0788,978.21446,1427.1422,1427.5518,1915.9601,1787.8013,1091.2058,1562.4717,1415.5822,2568.7266,1169.2802,1857.1306,1215.5802,1414.1093,1321.7847,1592.4141,1161.2737,1018.3218,1186.7147,1467.9476,1834.1818,1393.4221,1764.4701,1430.9141,988.63165,1327.0686,816.58613,3869.3151,1790.8401,1008.7444,2153.8076,2293.5675,1614.372,1231.4781,1285.6605,1532.2305,1913.4189,2119.835,1327.3946,2789.8202,1973.353,1999.558,1202.6737,2279.5111,1343.4886,1315.6504,1025.0121,1231.8942,1195.7293,3019.5811,1346.3007,1401.4493,2541.388,1439.1225,1552.4156,1313.0945,1667.7823,2591.5657,991.00806,791.15533,2123.4402,1564.0886,1673.6502,870.64449,1122.8969,1580.1389,2760.6993,1279.0708,1862.4235,1232.4029,2475.6464,1710.066,2871.0612,1146.3074,1377.1018,2066.808,703.82107,1658.1122,2283.1504,1289.3422,1387.3877,2725.9818,1716.3001,1328.5885,2091.7275,3035.8503,844.24088,1754.0443,1653.0159,1393.6947,1356.6367,1203.8681,1555.2336,1691.0234,1160.6018,2764.4402,1856.1778,1563.6201,1038.8063,939.20156,1077.4148,2340.0099,1255.9829,1018.4858,1692.0809,1493.909,1627.4561,1697.6878,1539.9204,5625.773,2911.6034,1424.8668,1853.5794,2265.6282,1967.2986,1527.4007,1664.9184,1754.9284,1687.539,1409.2356,1081.3968,1689.8004,1522.4196,1516.4923,1896.0607,1854.5969,2082.1467,1330.9602,1552.6376,1286.6337,1228.1205,1921.8887,2553.9367,3507.6091,1545.801,1723.0467,1430.1489,4351.908,872.38046,1572.6953,1036.3872,1332.2205,1472.0856,964.31465,1257.7077,1643.2369,2103.9848,3237.1577,2118.7132,1261.3349,1545.2654,2038.2102,1339.1261,2351.3875,1836.6807,1908.2296,1453.4257,1397.4155
maxPradialErr,247.2,1416.2936,968.99435,1110.4203,715.36951,1105.8089,1465.2029,1614.9034,1156.8106,987.91049,1646.829,2184.8872,1518.4584,1063.2719,1035.4966,2184.8119,910.23094,1173.8516,692.25869,1028.1167,1506.4363,1361.3771,1116.5689,1591.1238,1153.8558,1161.9431,1417.3506,1139.4967,1351.5496,1461.2752,855.7116,2039.173,842.41541,1631.0819,1361.7677,1559.0678,1363.9647,1268.0141,1503.7974,1199.9047,1036.549,901.11196,750.27329,1002.043,1352.1453,1319.2354,1410.9482,1104.9064,908.24761,1202.9331,1152.7474,1037.9791,1024.3724,3644.2386,1774.0757,820.35572,1193.8961,1725.9166,1215.5909,885.84712,1253.7207,1184.5219,1028.074,1035.3239,714.08918,1083.0473,1950.4305,1052.8884,986.10132,1273.2796,1218.5035,882.97437,1500.1682,2476.5318,1232.3466,1064.1178,1806.1674,1196.9406,1590.5654,2778.2466,2305.6895,1735.4038,2053.7639,1675.9828,781.26478,1457.6141,1227.1399,1500.8181,1218.856,855.39801,1158.1792,1115.5965,2217.0267,1161.2744,1282.4285,905.76413,913.80682,1295.5927,1731.6219,1198.5015,1006.1227,805.77259,1070.7749,1580.0997,1009.8659,1260.6217,1350.2191,809.40704,1267.9926,582.63283,2769.3226,1673.2644,820.72429,1735.1706,1606.5099,1297.8839,1286.5668,958.76902,1162.6836,2013.5109,1604.6069,1393.7789,2184.5087,1345.326,1722.3389,1329.4054,1713.8046,1143.8856,982.75189,748.30733,934.80782,899.64925,2134.2338,1562.0099,1183.6291,2427.7936,1371.7789,1515.228,1255.5852,962.52432,1870.2042,617.95233,712.16913,1674.2345,1133.2651,1400.3691,1179.7503,863.53162,1499.4009,1898.6692,1073.7012,1470.979,850.90665,2026.7023,1238.4997,2344.5512,838.12242,1036.8056,1804.0998,657.09649,1227.5359,1972.9789,1059.9561,1128.5992,2132.3495,1032.1141,982.91961,1580.6207,2361.0556,769.03559,1464.3963,1294.5922,1261.3759,1237.9179,938.02727,1376.2076,1410.1648,830.82207,2322.4412,2027.4657,1512.5604,983.50098,671.53543,1006.1638,1925.839,1015.5185,916.46622,1321.4577,1309.8641,1938.3217,863.66005,1366.9323,1542.873,2006.3625,1225.761,1626.885,1951.7021,1730.6807,1432.2174,1457.8764,1770.2816,1220.8788,1434.8116,1034.1144,1600.4287,934.6031,1081.8453,1625.4455,1213.9333,1724.264,1056.7104,940.36419,1134.1534,1127.9947,1546.6113,1318.641,2524.9695,1115.8876,1441.1364,1035.1859,3323.1113,776.71066,1787.7426,937.09691,1345.0872,1337.0015,811.82099,1179.4427,1020.9667,1691.1269,2832.0494,1641.607,1047.321,1118.7505,1585.1319,1098.6665,1873.912,1407.2712,1507.718,1186.3037,1278.6703
maxPradialErr,250.4,984.8832,695.7423,822.89468,764.97769,747.09838,1168.4039,1306.5221,1235.6722,855.1748,1111.5008,2094.4998,1316.3934,904.40783,915.23393,1480.7218,972.79031,917.07332,500.66701,967.77858,1185.641,959.16234,1168.2365,1346.9506,706.8296,1041.3866,1050.4846,765.84424,917.62242,1593.9993,717.30454,1608.0144,742.27063,1422.4896,1159.3145,1019.2938,1159.6309,1277.6122,1094.6893,771.05562,690.25143,793.60185,775.64303,977.21585,1053.8577,1065.1203,868.31657,1071.4528,1003.4769,1090.7982,851.2451,719.94066,892.15867,2918.645,1406.6559,601.38503,987.95179,1496.6903,1320.4251,581.86459,1241.3037,825.81423,1005.8317,826.74163,1097.4283,932.3423,1943.9676,850.66583,1087.6641,932.04351,918.67896,932.18902,1075.0984,2061.1683,1406.9389,644.418,1513.2326,644.52172,1343.5611,2051.0766,1988.6528,1298.0917,1646.171,1400.896,624.85059,1262.4656,1000.0633,1224.8779,1199.8114,596.54047,1079.391,973.00578,1259.9913,785.59445,1284.8463,625.22786,996.08584,988.0375,1310.4947,916.21778,903.20067,628.50145,758.37295,1290.9314,755.40677,1266.3645,1128.4702,787.2562,1018.3465,714.45471,2252.2569,1152.7719,790.72673,1618.4518,1555.3929,834.74451,886.54093,726.51164,843.55548,1524.7739,1139.7281,1105.7963,1964.0414,1420.6323,1362.8844,1195.0601,1425.9513,1048.4421,797.15509,469.36275,637.11057,737.69319,2123.9374,1219.5162,1262.8883,1743.5882,1168.854,853.55062,1299.8834,922.29594,2281.278,482.11003,857.74149,1224.3114,933.74517,945.04364,935.64422,696.73211,1024.5597,1456.8777,1067.9537,1142.9716,730.07507,1467.0278,941.68542,1835.0048,753.45351,869.14905,1219.0812,745.44813,977.76754,1346.9249,931.63182,896.52484,1533.3945,913.33106,983.89193,1257.654,2118.0395,710.17851,1167.7522,1035.0955,965.97608,1067.5469,787.03752,1043.476,976.59104,780.13483,1871.731,1670.5694,1500.9226,769.19571,658.991,648.05207,1685.898,995.33922,657.81054,1053.5052,950.94892,1388.0253,996.81242,1027.8718,913.56279,2049.982,1008.3122,1559.7628,1610.6708,1198.643,1145.6914,1601.6391,1430.6902,1143.0918,798.37441,1219.1187,1444.8086,860.97414,1123.7432,1125.4674,686.70251,1537.2452,805.06664,953.80392,908.11005,876.26112,1124.374,1573.9871,1887.6551,1047.4,1455.2303,1107.14,2926.0285,583.47066,1338.3648,625.65643,904.23558,887.67522,572.40393,1080.8034,974.65842,1140.6598,2446.5979,1370.0493,922.17054,783.20336,1499.7823,991.10489,1499.1332,1194.4479,1255.5394,695.95557,900.9871
maxPradialErr,253.6,1120.0712,706.09285,954.93918,674.53121,604.19313,1012.6506,1255.4882,1063.5631,882.32122,1102.2136,1633.6348,859.29418,887.67772,699.43918,1290.1617,836.4484,675.17686,420.43074,1148.89,951.38386,809.93463,878.60079,1279.2649,495.63324,829.97591,851.21274,595.57929,741.19257,1231.5536,630.94265,1290.9024,709.27399,1331.8978,1137.1669,1035.3507,834.93659,974.78394,887.46371,744.59233,481.45381,777.03923,407.37189,905.74464,890.11615,897.69568,749.11453,673.54826,778.07978,837.35562,963.37896,707.13032,698.33488,2569.53,1305.8102,556.40206,1110.6982,1035.3179,965.14965,538.44464,1302.2804,726.61047,733.37583,750.8633,878.39607,666.14942,1252.7951,737.17667,841.84311,782.21999,823.34942,804.56666,718.30598,1618.3661,1081.0759,578.07043,926.16786,615.19193,1225.4763,1643.3861,1948.3535,1062.8822,1176.9255,1011.6643,628.71845,840.50547,1815.7181,779.26904,663.54219,512.02801,894.95037,1004.7916,1043.2714,641.75334,1255.8918,672.31419,1006.026,645.82591,948.22687,799.29506,916.15187,507.22108,691.37889,966.3742,771.55486,814.20801,927.77653,873.41887,729.11382,562.77547,1651.6544,1001.4321,542.34691,1249.1517,966.35976,570.32757,670.16591,760.85502,714.78507,1621.048,852.23821,855.88271,1621.2118,1250.2802,1076.1845,564.08431,1062.0268,673.09563,661.53728,590.31732,517.39678,538.74507,1439.4469,806.16095,867.32519,1397.6193,934.41671,557.08835,1234.5696,750.46168,990.45803,419.06911,696.73043,1065.1881,1221.0629,824.73646,904.56665,685.62814,816.49307,1107.6486,883.887,822.94904,718.15832,1241.6211,760.27214,1520.3785,635.93455,1000.6193,1298.9535,548.27204,714.6712,1118.7606,650.14933,573.17805,1144.8253,545.57177,891.45331,1159.3251,1263.6755,496.14842,1024.508,648.52748,976.86446,900.7543,626.20405,790.99731,789.37788,897.82741,1494.5379,1227.5107,962.93515,654.58298,689.0472,540.18201,1553.3391,783.61865,607.48722,820.36629,795.9331,910.08397,881.21353,870.19269,710.26577,1459.8229,765.05085,1053.1341,1352.6044,1127.0395,941.52703,1267.9844,1263.9529,979.14189,745.73247,1041.7491,1186.193,755.36866,918.55852,999.67866,583.16014,1134.7206,568.92235,776.4817,838.89235,650.79294,1026.7787,1609.3315,1566.6527,1039.4304,1173.9803,830.92831,1915.6719,448.3965,840.07349,645.6911,599.94023,738.04572,487.10431,1051.4177,636.58837,950.63217,1806.7393,1085.1944,826.93665,575.4665,1140.4526,568.68156,1117.2461,1147.5729,927.99651,668.74588,823.76114
maxPradialErr,256.8,748.02716,509.99973,822.9986,474.528,526.89926,694.81773,1045.3951,833.93925,802.06502,767.79481,1408.7215,890.64256,812.89944,683.99235,1333.6274,662.30856,810.17133,482.67353,1314.5668,718.16017,732.08479,573.04174,1152.4291,506.9711,631.74215,724.83434,529.18379,612.49912,1023.7843,393.12518,938.86808,654.51522,1016.8286,1057.1044,835.89248,532.94152,760.53044,823.32647,588.76521,558.02223,640.31261,455.99065,636.59127,654.86231,768.56052,529.05152,693.22439,586.1569,683.33925,813.47915,588.5697,501.7468,1827.8834,855.47572,427.04888,960.33042,818.19774,853.61627,423.5206,824.53844,622.38388,694.3776,862.26626,597.68573,588.40546,997.6844,572.09006,740.46686,721.31239,757.61797,741.74351,555.3918,1378.8969,799.90987,493.34155,888.927,482.52653,925.1134,1353.2364,1261.7642,991.99016,1001.6107,1051.4017,665.72109,719.38308,1679.6843,593.30409,904.71369,434.24781,679.72789,843.92291,758.84235,658.10051,920.4324,387.72754,942.04526,491.91885,754.8891,683.78969,608.8296,476.76677,623.59777,564.19473,581.96008,759.04151,518.91388,790.11503,758.99629,486.64071,1247.7626,775.86748,496.95955,1043.9801,617.14613,556.63518,494.45705,584.33214,578.06905,1232.2411,699.25973,797.19552,1687.594,1038.2358,677.70545,434.67139,1021.7724,561.9141,541.92083,553.83751,414.16249,504.19303,1191.7401,604.41451,641.42452,1062.7287,750.93412,777.46314,1702.9037,577.23876,956.77227,406.76505,541.97522,702.73311,703.59333,715.37917,663.27312,522.40115,634.62262,724.25365,702.54704,687.02128,556.54965,842.83922,906.0291,1223.9357,539.22635,750.61124,937.41782,381.51049,658.12503,896.59073,654.02579,407.2815,770.54622,430.15712,778.68399,963.7373,873.02314,461.34453,687.03624,708.24794,734.65677,779.70937,453.80401,603.64728,1048.7285,801.59696,990.45088,955.98465,753.03537,615.4445,477.94401,618.1839,1170.0854,680.02673,538.25353,771.087,574.77196,759.05002,370.11363,519.90733,531.33291,918.57386,541.05172,960.46737,1099.3112,998.7013,753.4221,724.84753,1064.3494,560.61023,677.73302,818.69465,705.47964,895.50593,788.23481,1205.6596,510.03791,713.87056,490.90975,816.19524,567.27372,632.91471,1076.0668,1332.3679,1350.7795,842.242,783.91395,608.98106,1638.4436,367.75185,680.24752,617.0218,481.10325,535.33565,488.79653,873.93872,646.01188,894.18462,1518.6581,634.81973,762.15655,433.00362,896.22727,493.02028,922.3997,956.09841,791.5321,801.88691,655.16807
maxPradialErr,260,665.77864,394.60986,644.64644,357.42573,305.68868,626.30258,652.80748,718.0852,708.31327,469.69509,1420.8471,609.40003,675.08354,608.15732,623.88594,478.26837,597.43242,475.46651,1039.9143,595.4137,579.93257,601.58904,903.35857,477.59322,621.79428,590.24536,403.58445,550.32434,791.13444,403.80256,769.34386,512.61899,625.99033,716.30906,713.90457,663.95787,667.19229,657.90409,470.6568,375.21274,624.32471,537.81482,503.59759,598.51415,755.1097,364.65884,581.57374,452.05868,504.70017,613.91072,488.68766,343.67019,1343.6986,844.25986,392.83958,791.35676,676.70665,562.91896,339.22277,644.0613,463.66823,560.58023,612.28791,566.45892,344.5775,826.61026,564.67106,618.14234,661.0503,621.61243,496.74424,447.17055,997.95837,589.51828,415.19263,524.31957,508.55857,752.64044,935.46893,975.82643,825.09259,804.21855,695.7231,572.92841,681.49313,1322.4385,815.17832,761.77068,324.87502,699.87044,583.29462,780.32075,585.93577,799.82184,334.31084,632.17111,368.43996,433.68775,551.95389,416.21399,407.97968,538.97599,368.53889,450.9296,554.63833,571.80025,749.48692,572.24018,357.65414,1218.8128,559.52834,454.52642,783.19277,425.50551,413.47538,471.44301,432.38084,459.55388,703.95553,487.73919,907.28772,1501.2183,1097.7574,576.10228,446.63816,796.04595,370.11801,327.56151,439.83549,280.68588,557.79245,842.63686,680.80304,606.63895,948.14327,724.80791,432.81948,1452.6774,457.64183,998.56278,394.29689,436.50775,542.10317,675.63845,665.35015,616.55136,331.25504,619.76514,695.09288,696.15276,592.16657,325.04141,695.75308,676.59134,679.13311,450.23475,559.1865,659.32513,423.33025,503.63914,879.95226,451.18963,358.10366,654.20669,454.19521,424.72732,717.66401,632.30166,382.49113,551.77556,556.2106,595.62966,624.95686,515.23316,507.27208,820.97004,771.37867,941.87566,766.24834,543.70416,477.46424,537.52148,528.59415,1080.7218,499.97524,368.76299,663.5197,502.72793,448.13844,436.81082,529.09119,485.4658,678.12102,533.8434,886.03286,852.72388,754.62044,607.32792,814.43982,963.22266,395.38876,608.75662,764.68238,414.57291,1121.7371,841.39502,972.84109,492.19472,755.71345,403.43727,368.39136,497.33403,509.45079,844.30425,1067.3881,926.83886,765.47101,624.16124,462.83791,1389.1752,341.15609,675.38904,495.78932,372.1912,447.45844,466.4886,619.14049,693.75477,675.83583,1302.3564,499.01445,611.49849,495.07606,637.94208,443.48106,719.87646,655.32923,524.42536,639.52437,466.5639
maxPradialErr,263.2,546.55504,319.60387,444.5413,297.02794,334.96588,488.77378,465.1164,431.95523,509.91825,451.88409,1120.8092,468.72311,541.52842,382.04995,548.23138,403.60106,496.23286,287.5621,781.52219,405.65067,317.47124,608.81424,661.74125,373.90074,423.02895,706.21261,278.30782,378.73583,820.39163,498.90259,604.67417,302.92345,615.03391,569.14877,599.80034,475.36,451.2588,504.99943,383.79202,289.83455,373.51536,481.49208,513.5079,450.71191,509.99089,436.77211,393.81236,445.8074,435.31892,534.70686,343.19847,270.29764,958.10085,683.47722,302.75754,674.62115,526.17808,423.8429,361.39402,487.48441,347.97632,499.75586,417.36195,405.29964,333.78696,769.33923,512.9825,451.46709,470.72855,530.77753,404.36246,442.50648,1067.6236,499.00686,437.57949,518.8174,327.64679,789.35812,797.40513,653.68047,524.81918,645.21978,607.45386,430.07845,484.07142,1113.22,513.39374,680.44958,281.52249,563.57985,457.58376,708.20605,581.42954,639.91171,384.88177,493.81699,374.60423,425.67207,481.83059,342.39758,329.64899,381.65878,353.57926,481.94765,518.01037,488.0847,578.2174,676.55853,343.76204,827.86485,284.52847,339.1054,592.41587,388.64512,310.69776,283.57566,446.9239,459.99509,935.87092,456.97536,963.60148,1112.0687,1104.0764,615.28307,426.24849,539.92744,343.77894,324.18883,367.88222,277.8751,386.86075,669.48469,729.48866,412.99131,592.74038,524.28948,414.37894,1151.1435,409.46104,841.19515,343.50482,358.25444,474.91162,547.68375,487.34143,503.91688,303.43209,484.06566,567.43459,545.65084,496.9266,349.7501,630.72445,423.98925,507.72164,382.13484,659.43005,567.70318,389.79846,365.21742,836.99464,397.33188,321.27238,620.37202,438.95031,324.16368,614.97341,520.39649,316.38201,517.20677,434.47796,449.32932,493.72585,468.52857,412.78905,596.39284,455.42529,727.77498,471.77367,436.24859,453.33157,336.16768,479.13895,765.57252,405.35553,347.87655,550.45848,364.14481,390.00781,344.87287,389.99833,488.9619,634.55456,410.53252,675.28725,706.29319,608.34375,450.77609,782.37031,829.39237,299.54587,456.99693,647.67265,320.38884,836.48488,590.83743,599.69093,428.07484,493.4816,367.65333,258.93899,425.04338,319.6003,621.07872,870.41713,701.48977,521.33887,479.05765,442.92925,1146.7024,254.16933,628.40683,417.62076,321.66092,283.82332,289.30752,630.34249,612.32136,564.31369,904.46677,526.58008,480.9882,412.3266,399.46138,445.74751,638.66888,576.62312,420.68132,589.71132,344.02801
maxPradialErr,266.4,315.48561,310.95758,321.03361,213.99679,364.03553,334.12984,361.48548,334.86151,387.47149,321.53102,833.12748,364.33827,414.06193,306.01182,566.31409,341.31648,375.10696,266.51941,728.73822,367.63433,269.48367,374.31408,591.49869,236.19764,360.74686,433.77916,209.66192,236.48308,579.34685,330.70323,482.94555,176.93931,474.73122,429.91499,441.78189,402.68893,371.32423,452.17942,294.53751,277.7926,254.52764,345.36569,405.23094,434.94656,421.93426,302.26217,535.65866,570.2537,380.94386,408.64231,283.59537,262.47975,528.56498,471.96969,257.27803,698.41568,397.03096,406.32746,295.7117,421.31672,286.47736,377.57588,373.17117,361.41771,315.89564,580.31831,376.35267,361.88901,282.95959,494.06849,356.00636,400.50947,806.87256,378.80902,284.86589,400.13705,349.56685,553.80724,587.7255,479.78046,388.86659,526.42904,395.44669,350.9827,386.43035,751.78387,548.45204,478.39507,214.0935,468.54294,450.21612,558.04389,502.70245,407.21197,239.95672,448.24298,316.74967,319.77851,258.54892,285.48953,242.70348,276.22197,300.35909,322.77243,352.77584,455.8836,390.71441,496.78112,201.58915,701.92327,245.0283,258.52425,408.48647,304.57004,309.2093,270.27821,301.29593,482.61997,623.96175,318.4913,901.04044,955.51455,1124.0344,711.44393,346.49835,419.07485,371.88564,250.09518,270.5164,162.26166,336.59887,500.1015,529.30772,434.60272,413.98065,370.7134,262.47319,836.26041,360.51904,693.49363,290.65049,290.71239,348.84501,368.22275,384.95378,457.68933,324.58629,378.98136,410.92905,433.6993,344.41942,284.80695,543.34052,356.02106,365.74206,281.42287,439.84586,597.76405,308.2836,284.51641,717.25449,274.03279,305.48299,453.19245,395.06835,279.37565,443.67328,402.71372,319.89298,439.2791,396.31762,349.19895,435.1308,390.86919,357.89793,397.20459,452.19617,507.00437,328.23291,364.82378,326.29252,286.69658,744.92623,536.52863,248.13121,339.61163,447.18672,246.03167,352.89135,259.49168,320.9295,370.25536,368.86487,359.46358,502.49446,554.70944,668.03382,390.55215,472.94197,580.03112,255.67493,396.45245,568.33991,285.36822,800.28515,517.74954,438.22518,323.88923,528.90702,324.68901,230.12136,297.8812,269.09259,550.25931,689.21971,570.73781,341.03312,397.61818,319.23405,829.89481,225.1184,435.3714,301.18205,252.40771,313.24998,272.65158,520.37741,483.30805,556.30653,667.52491,390.97629,393.96895,244.8751,451.41143,346.52007,415.17169,421.09319,264.92336,517.126,405.49957
maxPradialErr,269.6,277.03084,304.62266,255.66557,239.00057,237.87344,284.24647,282.99644,331.24809,376.6245,249.05019,601.98479,450.10993,350.08445,258.91673,411.14046,405.25685,428.01758,204.61367,446.87512,254.68132,232.97741,403.8437,412.6029,218.28795,347.2591,323.9018,188.68113,163.93901,451.00506,249.47958,352.78879,170.87582,397.33266,449.46888,372.94465,373.47334,315.18556,270.07216,326.6827,197.37364,276.43902,286.77509,234.6223,346.47355,297.9754,251.08439,396.45922,606.14286,271.41027,338.1965,233.95884,186.43467,457.27693,448.07711,179.92637,639.96038,329.9736,281.10095,238.23706,303.76007,193.48768,331.44559,393.31738,340.85063,308.21388,422.87428,319.96412,301.92958,267.04405,465.60504,266.11669,266.19708,634.75651,309.26801,334.94368,291.45612,250.98132,491.14405,576.95219,436.83841,541.02349,443.84622,351.00137,230.29484,247.40877,560.92431,276.26478,371.4617,181.98745,369.94599,289.45555,362.39229,389.18967,437.90468,162.20141,361.50087,264.90188,324.42323,224.00859,286.10608,214.01332,193.97713,218.42264,238.48443,264.10522,357.38464,248.28526,365.6147,185.49169,373.58742,198.96164,260.65161,293.54784,233.30576,241.9161,258.51048,327.0394,289.57361,540.92042,333.06333,668.24542,687.07425,877.00705,602.60525,224.87459,303.97295,331.0507,164.45133,185.66085,151.23289,305.80742,538.38252,454.68908,355.15823,308.64825,268.51917,266.40131,649.55924,328.02419,450.55583,276.72063,232.37716,311.07677,465.0896,373.43938,411.46531,176.5894,233.56397,344.04163,402.48083,237.01852,248.72351,365.9238,294.18846,293.169,263.86782,305.71801,451.24193,226.14911,237.46215,518.70605,227.00033,232.76603,331.13583,251.30605,277.4777,405.01704,309.65684,269.90505,356.35318,342.35447,284.47381,431.86147,260.51305,251.57707,403.72204,385.56175,362.52219,234.0783,331.18459,284.27728,183.03545,392.27104,404.19662,237.54211,242.14895,362.6785,175.57329,319.94547,175.4228,278.50446,284.48406,305.14149,322.68081,296.16992,446.56376,606.23582,284.39573,512.22748,513.13114,223.21419,265.15176,504.79374,242.14877,677.73467,359.30483,472.84647,291.18801,438.18998,281.44344,179.4801,259.22166,193.73064,440.92588,508.01853,567.06418,267.6979,310.3241,217.12982,761.45177,200.67658,496.64737,297.09773,210.69844,260.50292,202.65627,499.47645,523.813,527.2146,558.02663,351.22626,367.45038,263.46556,304.4888,267.54031,405.59883,348.66195,282.83827,365.87637,249.63062
